SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
d369aab1befa4d7383b9,103,504,2026-08-28,2026-08-28,2272.91,2272.91,2272.91,,,2026-09-12 23:05:03
c451699225f8426b940c,115,504,2026-08-29,2026-08-29,583.65,583.65,583.65,,,2026-09-12 23:05:03
3b4f9e6a1dbd41d5a1c2,110,504,2026-08-30,2026-08-30,506.2,506.2,506.2,,,2026-09-12 23:05:03
927c56640c1a4e74ad03,105,504,2026-08-31,2026-08-31,957.28,957.28,957.28,,,2026-09-12 23:05:03
e7f7c486f0e74d4f9010,117,504,2026-09-01,2026-09-01,2197.58,2197.58,2197.58,,,2026-09-12 23:05:03
ea902020d7de47918563,103,504,2026-09-02,2026-09-02,539.94,539.94,539.94,,,2026-09-12 23:05:03
ba1caa04fe8848d69f8a,108,504,2026-09-03,2026-09-03,5153.32,5153.32,5153.32,,,2026-09-12 23:05:03
8ea1ef2829cd4cfc9f67,115,504,2026-09-04,2026-09-04,1214.28,1214.28,1214.28,,,2026-09-12 23:05:03
8409943d986944be8330,107,504,2026-09-05,2026-09-05,283.45,283.45,283.45,,,2026-09-12 23:05:03
3ec58444688c4dd0a38f,118,504,2026-09-06,2026-09-06,998,998,998,,,2026-09-12 23:05:03
4486adc6ceab45cda97b,117,504,2026-09-07,2026-09-07,302.91,302.91,302.91,,,2026-09-12 23:05:03
ba1c0e99d285477db6bc,102,504,2026-09-08,2026-09-08,5338.19,5338.19,5338.19,,,2026-09-12 23:05:03
122842c6428e4389aea4,103,504,2026-09-09,2026-09-09,293.72,293.72,293.72,,,2026-09-12 23:05:03
93bc83c4e16b44778b7c,114,504,2026-08-11,2026-08-11,3347.12,3347.12,3347.12,,,2026-09-12 23:05:03
defe2e3a9fea40ff93ed,109,504,2026-08-12,2026-08-12,254.35,254.35,254.35,,,2026-09-12 23:05:03
4c40b5687a6b431888d5,115,504,2026-08-13,2026-08-13,824.66,824.66,824.66,,,2026-09-12 23:05:03
804c86edb21844abb5fd,120,504,2026-08-14,2026-08-14,195.95,195.95,195.95,,,2026-09-12 23:05:03
d90bce050c3241808639,119,504,2026-08-15,2026-08-15,54.61,54.61,54.61,,,2026-09-12 23:05:03
a85267c52ce741108610,101,504,2026-08-16,2026-08-16,248.62,248.62,248.62,,,2026-09-12 23:05:03
fa679d7b470441e0b148,104,504,2026-08-17,2026-08-17,3531,3531,3531,,,2026-09-12 23:05:03
154dc41039aa421ebeb6,113,504,2026-08-18,2026-08-18,1011.9,1011.9,1011.9,,,2026-09-12 23:05:03
8bd6224b726c43209c8b,108,504,2026-08-19,2026-08-19,4878.31,4878.31,4878.31,,,2026-09-12 23:05:03
685cfe2103184f04b7b7,120,504,2026-08-20,2026-08-20,717.34,717.34,717.34,,,2026-09-12 23:05:03
0a27b7eb42214abb86b9,106,504,2026-08-21,2026-08-21,2968.2,2968.2,2968.2,,,2026-09-12 23:05:03
45f81b30371b45cbb549,101,504,2026-08-22,2026-08-22,2358.04,2358.04,2358.04,,,2026-09-12 23:05:03
f41d7c39917c4b59b2b4,104,504,2026-08-23,2026-08-23,1504.34,1504.34,1504.34,,,2026-09-12 23:05:03
d887261c377a44c88125,114,504,2026-08-24,2026-08-24,464.97,464.97,464.97,,,2026-09-12 23:05:03
bebe58371c4f4b21ba16,104,504,2026-08-25,2026-08-25,263.22,263.22,263.22,,,2026-09-12 23:05:03
cd9b959458a64a0eaef1,119,504,2026-08-26,2026-08-26,885.68,885.68,885.68,,,2026-09-12 23:05:03
955d0b651dc34d869b35,103,504,2026-08-27,2026-08-27,3535.85,3535.85,3535.85,,,2026-09-12 23:05:03
df1b3fe3349840ba9767,110,504,2026-08-28,2026-08-28,1915.7,1915.7,1915.7,,,2026-09-12 23:05:03
6ea620ae646441e2b8f7,110,504,2026-08-29,2026-08-29,70.29,70.29,70.29,,,2026-09-12 23:05:03
6d18c28e38334d4e9c4c,110,504,2026-08-30,2026-08-30,537.22,537.22,537.22,,,2026-09-12 23:05:03
cc5f55b0ce87432cac00,110,504,2026-08-31,2026-08-31,1828.58,1828.58,1828.58,,,2026-09-12 23:05:03
3c63f1eba9034596a12f,103,504,2026-09-01,2026-09-01,275.63,275.63,275.63,,,2026-09-12 23:05:03
c4473f28ded043dea0c8,103,504,2026-09-02,2026-09-02,99.31,99.31,99.31,,,2026-09-12 23:05:03
30687a46e8174b25b527,119,504,2026-09-03,2026-09-03,1537.88,1537.88,1537.88,,,2026-09-12 23:05:03
473d11d3223b4916a73f,116,504,2026-09-04,2026-09-04,528.23,528.23,528.23,,,2026-09-12 23:05:03
c978b68fab8049028aba,109,504,2026-09-05,2026-09-05,3435.85,3435.85,3435.85,,,2026-09-12 23:05:03
74d57bb8d3d545caac9d,108,504,2026-09-06,2026-09-06,534.55,534.55,534.55,,,2026-09-12 23:05:03
9e97af09016940df9957,120,504,2026-09-07,2026-09-07,2244.91,2244.91,2244.91,,,2026-09-12 23:05:03
708b31d36c5f4914ab01,103,504,2026-09-08,2026-09-08,111.64,111.64,111.64,,,2026-09-12 23:05:03
34e177883730484f8d92,112,504,2026-09-09,2026-09-09,2030.22,2030.22,2030.22,,,2026-09-12 23:05:03
a4a9227598104280a244,101,504,2026-08-11,2026-08-11,2381.88,2381.88,2381.88,,,2026-09-12 23:05:03
0d3ed6e1af434dfe9cd5,119,504,2026-08-12,2026-08-12,189.78,189.78,189.78,,,2026-09-12 23:05:03
a6a95764a4a547f28b5d,109,504,2026-08-13,2026-08-13,2062.02,2062.02,2062.02,,,2026-09-12 23:05:03
d74baa0acc5b42379ebe,106,504,2026-08-14,2026-08-14,455.84,455.84,455.84,,,2026-09-12 23:05:03
4091594b24854e0fb0d2,120,504,2026-08-15,2026-08-15,5811.89,5811.89,5811.89,,,2026-09-12 23:05:03
5256e61a11654d36b3c4,112,504,2026-08-16,2026-08-16,3035.69,3035.69,3035.69,,,2026-09-12 23:05:03
d380341e88f04ac494ee,117,504,2026-08-17,2026-08-17,2526.05,2526.05,2526.05,,,2026-09-12 23:05:03
70db74ba9b564f5d8268,119,504,2026-08-18,2026-08-18,2274.4,2274.4,2274.4,,,2026-09-12 23:05:03
a1411036b06e4b8abea5,119,504,2026-08-19,2026-08-19,1199.26,1199.26,1199.26,,,2026-09-12 23:05:03
4cf4ca066e0d43639bb5,115,504,2026-08-20,2026-08-20,2593.13,2593.13,2593.13,,,2026-09-12 23:05:03
43547cbe18d24a1999c3,103,504,2026-08-21,2026-08-21,828.44,828.44,828.44,,,2026-09-12 23:05:03
36b4275f9b294abdadb6,112,504,2026-08-22,2026-08-22,277.95,277.95,277.95,,,2026-09-12 23:05:03
a42ad60fcc6041e08d53,109,504,2026-08-23,2026-08-23,3631.53,3631.53,3631.53,,,2026-09-12 23:05:03
61356f09259041e98e3f,101,504,2026-08-24,2026-08-24,2965.41,2965.41,2965.41,,,2026-09-12 23:05:03
4f29d4c6519c45fdb21d,101,504,2026-08-25,2026-08-25,397.48,397.48,397.48,,,2026-09-12 23:05:03
721712bd598145a3a9b9,115,504,2026-08-26,2026-08-26,9.36,9.36,9.36,,,2026-09-12 23:05:03
8276df9d259d494e96a9,110,504,2026-08-27,2026-08-27,1008.19,1008.19,1008.19,,,2026-09-12 23:05:03
c37d8a31a2c9459ba8e8,103,504,2026-08-28,2026-08-28,377.84,377.84,377.84,,,2026-09-12 23:05:03
efc86ccd0e594a8d8d44,108,504,2026-08-29,2026-08-29,3322.79,3322.79,3322.79,,,2026-09-12 23:05:03
a64ecc93b110496aa58a,119,504,2026-08-30,2026-08-30,2501.09,2501.09,2501.09,,,2026-09-12 23:05:03
4ca5a6581424457c8285,105,504,2026-08-31,2026-08-31,2810.23,2810.23,2810.23,,,2026-09-12 23:05:03
941a5a38f8e1458da0ae,109,504,2026-09-01,2026-09-01,2122.91,2122.91,2122.91,,,2026-09-12 23:05:03
9e63ee2f85b248a48db5,109,504,2026-09-02,2026-09-02,3472.61,3472.61,3472.61,,,2026-09-12 23:05:03
42fd1433ac4948f8a35b,101,504,2026-09-03,2026-09-03,3123.84,3123.84,3123.84,,,2026-09-12 23:05:03
bbc30da34262493a8a1e,102,504,2026-09-04,2026-09-04,1027.86,1027.86,1027.86,,,2026-09-12 23:05:03
570ea5ebf3234cb39374,117,504,2026-09-05,2026-09-05,2254.67,2254.67,2254.67,,,2026-09-12 23:05:03
b88b926965e744f3b4f2,107,504,2026-09-06,2026-09-06,2187.27,2187.27,2187.27,,,2026-09-12 23:05:03
98b6adbf413e4280b9c9,119,504,2026-09-07,2026-09-07,428.92,428.92,428.92,,,2026-09-12 23:05:03
88bb3f1aedf049c8a9ac,104,504,2026-09-08,2026-09-08,485.68,485.68,485.68,,,2026-09-12 23:05:03
dd9f089a623747ed863f,109,504,2026-09-09,2026-09-09,7.38,7.38,7.38,,,2026-09-12 23:05:03
5da187b188aa4312967b,105,504,2026-08-11,2026-08-11,2388.11,2388.11,2388.11,,,2026-09-12 23:05:03
19f7d8c7fd814b7896f0,109,504,2026-08-12,2026-08-12,62,62,62,,,2026-09-12 23:05:03
f6e1269ef4b14e62b0c4,115,504,2026-08-13,2026-08-13,2529.6,2529.6,2529.6,,,2026-09-12 23:05:03
0c8b3f89a67248d0ab34,114,504,2026-08-14,2026-08-14,2235.45,2235.45,2235.45,,,2026-09-12 23:05:03
c4ad508a83954d669b19,119,504,2026-08-15,2026-08-15,3319.5,3319.5,3319.5,,,2026-09-12 23:05:03
3cf923e6b01846d097e0,104,504,2026-08-16,2026-08-16,6404.47,6404.47,6404.47,,,2026-09-12 23:05:03
34c39c9f05d04096bd93,102,504,2026-08-17,2026-08-17,1049.14,1049.14,1049.14,,,2026-09-12 23:05:03
21c08f587d024f4fa432,107,504,2026-08-18,2026-08-18,5.83,5.83,5.83,,,2026-09-12 23:05:03
239f6492571b47cba81d,113,504,2026-08-19,2026-08-19,3594.26,3594.26,3594.26,,,2026-09-12 23:05:03
ed25335d97d54212b391,117,504,2026-08-20,2026-08-20,2946.71,2946.71,2946.71,,,2026-09-12 23:05:03
10fd79a1a77c44858145,102,504,2026-08-21,2026-08-21,3708.21,3708.21,3708.21,,,2026-09-12 23:05:03
3e3f50f188af47d8a46f,120,504,2026-08-22,2026-08-22,128.06,128.06,128.06,,,2026-09-12 23:05:03
538fa061e16a4b8f9a23,104,504,2026-08-23,2026-08-23,6069.52,6069.52,6069.52,,,2026-09-12 23:05:03
61db7fd83f24416bb088,103,504,2026-08-24,2026-08-24,1649.18,1649.18,1649.18,,,2026-09-12 23:05:03
201b4c82f7b24d6189c5,111,504,2026-08-25,2026-08-25,1608.06,1608.06,1608.06,,,2026-09-12 23:05:03
d956f96db9a8430ab38d,118,504,2026-08-26,2026-08-26,998.07,998.07,998.07,,,2026-09-12 23:05:03
721c77fa71214ecf95c2,109,504,2026-08-27,2026-08-27,1374.45,1374.45,1374.45,,,2026-09-12 23:05:03
71ca3d0362234fd8b5a7,111,504,2026-08-28,2026-08-28,166.94,166.94,166.94,,,2026-09-12 23:05:03
d3f80846ab174ab5ac0e,111,504,2026-08-29,2026-08-29,1425.73,1425.73,1425.73,,,2026-09-12 23:05:03
b2a766bf58b24b638f9b,116,504,2026-08-30,2026-08-30,3907.97,3907.97,3907.97,,,2026-09-12 23:05:03
ec4e028d07644547bcd8,106,504,2026-08-31,2026-08-31,760.79,760.79,760.79,,,2026-09-12 23:05:03
e4b6a47209b94e6ea2d5,111,504,2026-09-01,2026-09-01,592.96,592.96,592.96,,,2026-09-12 23:05:03
b3cc60abb570401db5ad,104,504,2026-09-02,2026-09-02,102.28,102.28,102.28,,,2026-09-12 23:05:03
a95ef4623eb44cc58c43,117,504,2026-09-03,2026-09-03,413.46,413.46,413.46,,,2026-09-12 23:05:03
cbbe3dfd26d74436a409,105,504,2026-09-04,2026-09-04,5748.99,5748.99,5748.99,,,2026-09-12 23:05:03
1bb87462b6844780a054,111,504,2026-09-05,2026-09-05,181.95,181.95,181.95,,,2026-09-12 23:05:03
932ff47989fb4bb095b2,117,504,2026-09-06,2026-09-06,1084.19,1084.19,1084.19,,,2026-09-12 23:05:03
5ba39b0820694c5d849e,102,504,2026-09-07,2026-09-07,316.52,316.52,316.52,,,2026-09-12 23:05:03
a4b1ff73b18f4564b4a7,120,504,2026-09-08,2026-09-08,448.49,448.49,448.49,,,2026-09-12 23:05:03
201069e5837348d78b97,107,504,2026-09-09,2026-09-09,2288.97,2288.97,2288.97,,,2026-09-12 23:05:03
db6e36b1ae644a029978,102,504,2026-08-11,2026-08-11,59.88,59.88,59.88,,,2026-09-12 23:05:03
d81b3bfea4c848f3bd52,114,504,2026-08-12,2026-08-12,6175.92,6175.92,6175.92,,,2026-09-12 23:05:03
4afe0a1d8d764d1b8964,103,504,2026-08-13,2026-08-13,2151.28,2151.28,2151.28,,,2026-09-12 23:05:03
2eefd237e4fd4994a53d,118,504,2026-08-14,2026-08-14,106.58,106.58,106.58,,,2026-09-12 23:05:03
f751098d7e54457f9fe8,113,504,2026-08-15,2026-08-15,1521.09,1521.09,1521.09,,,2026-09-12 23:05:03
f3e1e829b3394de89f6e,112,504,2026-08-16,2026-08-16,2116.44,2116.44,2116.44,,,2026-09-12 23:05:03
c74b555ed8b24e7da788,112,504,2026-08-17,2026-08-17,775.59,775.59,775.59,,,2026-09-12 23:05:03
dc54f556c9264592ac54,114,504,2026-08-18,2026-08-18,1821.74,1821.74,1821.74,,,2026-09-12 23:05:03
76028bc2274a41e8a93a,106,504,2026-08-19,2026-08-19,1341.42,1341.42,1341.42,,,2026-09-12 23:05:03
e814042cdf754fb7bf48,113,504,2026-08-20,2026-08-20,768.26,768.26,768.26,,,2026-09-12 23:05:03
d6df8cb8411f47238dc2,106,504,2026-08-21,2026-08-21,921.25,921.25,921.25,,,2026-09-12 23:05:03
ceaa3fb4b4654de09322,115,504,2026-08-22,2026-08-22,45.42,45.42,45.42,,,2026-09-12 23:05:03
6cc5edecc4a54a9a9662,101,504,2026-08-23,2026-08-23,162.09,162.09,162.09,,,2026-09-12 23:05:03
24d237428ec24ad6b9aa,106,504,2026-08-24,2026-08-24,359.48,359.48,359.48,,,2026-09-12 23:05:03
8b820b938c024cbc85a2,117,504,2026-08-25,2026-08-25,2000.66,2000.66,2000.66,,,2026-09-12 23:05:03
8686376b8bd743f1947a,108,504,2026-08-26,2026-08-26,1245.17,1245.17,1245.17,,,2026-09-12 23:05:03
b118616fcdd54529b5fc,103,504,2026-08-27,2026-08-27,2174.66,2174.66,2174.66,,,2026-09-12 23:05:03
ffb8f462e3ad4dc382ba,114,504,2026-08-28,2026-08-28,274.7,274.7,274.7,,,2026-09-12 23:05:03
1c84264e0c6d431e95e5,113,504,2026-08-29,2026-08-29,76.96,76.96,76.96,,,2026-09-12 23:05:03
9d4d622e757846c2bfbe,104,504,2026-08-30,2026-08-30,67.51,67.51,67.51,,,2026-09-12 23:05:03
d381810bf16b4c48b3bc,102,504,2026-08-31,2026-08-31,4195.55,4195.55,4195.55,,,2026-09-12 23:05:03
a552ebb5a89b4478aa2e,113,504,2026-09-01,2026-09-01,1090.4,1090.4,1090.4,,,2026-09-12 23:05:03
47d05c61edb2498895b3,103,504,2026-09-02,2026-09-02,462.28,462.28,462.28,,,2026-09-12 23:05:03
1c2e54294a194bf2bac6,111,504,2026-09-03,2026-09-03,1719.73,1719.73,1719.73,,,2026-09-12 23:05:03
73dea0e5e45e4b1b8f29,104,504,2026-09-04,2026-09-04,683.49,683.49,683.49,,,2026-09-12 23:05:03
6738a18f2fd34cf88cd8,113,504,2026-09-05,2026-09-05,301.05,301.05,301.05,,,2026-09-12 23:05:03
9312b5f0dc1b475c9cf8,118,504,2026-09-06,2026-09-06,787.48,787.48,787.48,,,2026-09-12 23:05:03
05593719023e4df796b5,119,504,2026-09-07,2026-09-07,3645.84,3645.84,3645.84,,,2026-09-12 23:05:03
b1a3b7bb996148b7bea3,119,504,2026-09-08,2026-09-08,5.3,5.3,5.3,,,2026-09-12 23:05:03
8aece702f3494dd48824,110,504,2026-09-09,2026-09-09,1419.85,1419.85,1419.85,,,2026-09-12 23:05:03
ce51e2d0791e4f478b6d,112,504,2026-08-11,2026-08-11,4195.7,4195.7,4195.7,,,2026-09-12 23:05:03
b64533096edc40be9aa9,114,504,2026-08-12,2026-08-12,726.21,726.21,726.21,,,2026-09-12 23:05:03
59334fe627d74bf98fca,120,504,2026-08-13,2026-08-13,528.91,528.91,528.91,,,2026-09-12 23:05:03
4463a4f1bea74258baa2,102,504,2026-08-14,2026-08-14,104.37,104.37,104.37,,,2026-09-12 23:05:03
8d381d63f0b64b00832d,107,504,2026-08-15,2026-08-15,697.89,697.89,697.89,,,2026-09-12 23:05:03
aa6191687433403eaa58,107,504,2026-08-16,2026-08-16,2779.17,2779.17,2779.17,,,2026-09-12 23:05:03
3097812f654740b2bc87,102,504,2026-08-17,2026-08-17,908.59,908.59,908.59,,,2026-09-12 23:05:03
be410fc3b66346a08f17,109,504,2026-08-18,2026-08-18,126.06,126.06,126.06,,,2026-09-12 23:05:03
e999bfbdbaa04de18f1f,118,504,2026-08-19,2026-08-19,3301.51,3301.51,3301.51,,,2026-09-12 23:05:03
3c8fb45be821462ebd17,103,504,2026-08-20,2026-08-20,3949.69,3949.69,3949.69,,,2026-09-12 23:05:03
77f91ee0204840bca009,108,504,2026-08-21,2026-08-21,830.97,830.97,830.97,,,2026-09-12 23:05:03
c8fb301cf2144bb28679,103,504,2026-08-22,2026-08-22,97.76,97.76,97.76,,,2026-09-12 23:05:03
8de884d9283f440482ba,117,504,2026-08-23,2026-08-23,96.83,96.83,96.83,,,2026-09-12 23:05:03
344eedf3db004f39858d,114,504,2026-08-24,2026-08-24,37.86,37.86,37.86,,,2026-09-12 23:05:03
5fde4b1ba18c468baaed,109,504,2026-08-25,2026-08-25,771.04,771.04,771.04,,,2026-09-12 23:05:03
e67e0ebc8d7247d19186,113,504,2026-08-26,2026-08-26,959.98,959.98,959.98,,,2026-09-12 23:05:03
030483e0f1bd4af0af17,116,504,2026-08-27,2026-08-27,12.56,12.56,12.56,,,2026-09-12 23:05:03
e91db3d8013c4fb8982a,112,504,2026-08-28,2026-08-28,1874.61,1874.61,1874.61,,,2026-09-12 23:05:03
f2e41e2882da4b3b8382,115,504,2026-08-29,2026-08-29,22.27,22.27,22.27,,,2026-09-12 23:05:03
5102f93082ef402faba7,118,504,2026-08-30,2026-08-30,75.47,75.47,75.47,,,2026-09-12 23:05:03
8ac7d561b797459cb8af,105,504,2026-08-31,2026-08-31,3247.74,3247.74,3247.74,,,2026-09-12 23:05:03
db820a80019e42deb76e,101,504,2026-09-01,2026-09-01,1846.98,1846.98,1846.98,,,2026-09-12 23:05:03
490e028f3e744dcaa2fe,119,504,2026-09-02,2026-09-02,1325.62,1325.62,1325.62,,,2026-09-12 23:05:03
d89c3bab55884858a10a,105,504,2026-09-03,2026-09-03,1262.44,1262.44,1262.44,,,2026-09-12 23:05:03
d93bcd5738c24352b9af,113,504,2026-09-04,2026-09-04,598.3,598.3,598.3,,,2026-09-12 23:05:03
eb91340d02014e88802a,111,504,2026-09-05,2026-09-05,2938.07,2938.07,2938.07,,,2026-09-12 23:05:03
fdec0db73c3e4b98aa1f,115,504,2026-09-06,2026-09-06,2021.77,2021.77,2021.77,,,2026-09-12 23:05:03
20b655e2256f44f99e20,116,504,2026-09-07,2026-09-07,1581.21,1581.21,1581.21,,,2026-09-12 23:05:03
aaa4a3da21b1456d9dbc,112,504,2026-09-08,2026-09-08,1200.52,1200.52,1200.52,,,2026-09-12 23:05:03
4b30918edce241d6b8b8,113,504,2026-09-09,2026-09-09,111.29,111.29,111.29,,,2026-09-12 23:05:03
aefe78a5d0084fc9b226,114,504,2026-08-11,2026-08-11,2160.71,2160.71,2160.71,,,2026-09-12 23:05:03
5cd0f9ca874245d2a60a,114,504,2026-08-12,2026-08-12,1797.12,1797.12,1797.12,,,2026-09-12 23:05:03
6e1f5cfa1eb044778dcc,111,504,2026-08-13,2026-08-13,1427.55,1427.55,1427.55,,,2026-09-12 23:05:03
62189408ca0c467d8cd2,102,504,2026-08-14,2026-08-14,739.72,739.72,739.72,,,2026-09-12 23:05:03
54e3650ce39247a78d31,112,504,2026-08-15,2026-08-15,1855.29,1855.29,1855.29,,,2026-09-12 23:05:03
a3d0da77b61c4defa804,107,504,2026-08-16,2026-08-16,2766.82,2766.82,2766.82,,,2026-09-12 23:05:03
6caac23852894fa4a3f4,106,504,2026-08-17,2026-08-17,4052.46,4052.46,4052.46,,,2026-09-12 23:05:03
987ba39d1b7e4bfc9a2c,105,504,2026-08-18,2026-08-18,3649.93,3649.93,3649.93,,,2026-09-12 23:05:03
8be1e7a33fb142a5bdf9,102,504,2026-08-19,2026-08-19,1127.97,1127.97,1127.97,,,2026-09-12 23:05:03
e27e1a7a178c4fbc8cb4,104,504,2026-08-20,2026-08-20,1545.05,1545.05,1545.05,,,2026-09-12 23:05:03
aff09ec7e8b7475b8503,113,504,2026-08-21,2026-08-21,503.41,503.41,503.41,,,2026-09-12 23:05:03
83fc402e219845c981f6,109,504,2026-08-22,2026-08-22,895.35,895.35,895.35,,,2026-09-12 23:05:03
174f18595a1e46b18a37,105,504,2026-08-23,2026-08-23,2650.45,2650.45,2650.45,,,2026-09-12 23:05:03
40cb5e2fad4b4d4f9d86,115,504,2026-08-24,2026-08-24,2730.49,2730.49,2730.49,,,2026-09-12 23:05:03
fb6c6c2129bf45889ba7,109,504,2026-08-25,2026-08-25,1079.03,1079.03,1079.03,,,2026-09-12 23:05:03
2bdefb0804b94f06be1e,117,504,2026-08-26,2026-08-26,3381.43,3381.43,3381.43,,,2026-09-12 23:05:03
96c98a3aef9e400fa252,106,504,2026-08-27,2026-08-27,188.38,188.38,188.38,,,2026-09-12 23:05:03
6d44eb47a1f44443bf2e,105,504,2026-08-28,2026-08-28,1508.22,1508.22,1508.22,,,2026-09-12 23:05:03
db0b4c7927d046f6822c,112,504,2026-08-29,2026-08-29,2445,2445,2445,,,2026-09-12 23:05:03
2b4794ace8b24a9b8386,114,504,2026-08-30,2026-08-30,3270.82,3270.82,3270.82,,,2026-09-12 23:05:03
b5c5948126c64ea4b74c,110,504,2026-08-31,2026-08-31,576.07,576.07,576.07,,,2026-09-12 23:05:03
35954453d76a47549e89,107,504,2026-09-01,2026-09-01,581.26,581.26,581.26,,,2026-09-12 23:05:03
a444fba9ef994316bbc8,116,504,2026-09-02,2026-09-02,1246.05,1246.05,1246.05,,,2026-09-12 23:05:03
d7cb92689f7d4d6a8cbd,104,504,2026-09-03,2026-09-03,2086.8,2086.8,2086.8,,,2026-09-12 23:05:03
4b6f4c4de66d4da395f6,107,504,2026-09-04,2026-09-04,1251.29,1251.29,1251.29,,,2026-09-12 23:05:03
40ed33ff8c2f4c4d8b3c,104,504,2026-09-05,2026-09-05,22.99,22.99,22.99,,,2026-09-12 23:05:03
8e56b026cd524781ba6d,118,504,2026-09-06,2026-09-06,131.89,131.89,131.89,,,2026-09-12 23:05:03
c8a5fba1d1e145b7a455,119,504,2026-09-07,2026-09-07,2721.13,2721.13,2721.13,,,2026-09-12 23:05:03
1bd11cd685034052b519,117,504,2026-09-08,2026-09-08,2202.03,2202.03,2202.03,,,2026-09-12 23:05:03
fec376ce14b448e5abba,103,504,2026-09-09,2026-09-09,636.71,636.71,636.71,,,2026-09-12 23:05:03
f1aa3ff53d824f35a9f3,107,505,2026-08-11,2026-08-11,1087.69,1087.69,1087.69,,,2026-09-12 23:05:03
4ec7160f916d4f2a9348,118,505,2026-08-12,2026-08-12,1819.77,1819.77,1819.77,,,2026-09-12 23:05:03
97948f5e105a4ce4ba55,114,505,2026-08-13,2026-08-13,9454.84,9454.84,9454.84,,,2026-09-12 23:05:03
46611565aa9546b69577,108,505,2026-08-14,2026-08-14,7130.25,7130.25,7130.25,,,2026-09-12 23:05:03
9cd7503b35b94e6d8d38,107,505,2026-08-15,2026-08-15,2584.17,2584.17,2584.17,,,2026-09-12 23:05:03
62c4465fb43f4a068b3c,108,505,2026-08-16,2026-08-16,423.82,423.82,423.82,,,2026-09-12 23:05:03
8cbb564e9516476a8661,108,505,2026-08-17,2026-08-17,1013.54,1013.54,1013.54,,,2026-09-12 23:05:03
7f0a8f2a373d4b629ed2,109,505,2026-08-18,2026-08-18,4605.61,4605.61,4605.61,,,2026-09-12 23:05:03
ac87fdc2a029458e8482,101,505,2026-08-19,2026-08-19,1811.54,1811.54,1811.54,,,2026-09-12 23:05:03
a2d30f97353d4381a670,112,505,2026-08-20,2026-08-20,3145.83,3145.83,3145.83,,,2026-09-12 23:05:03
32870a8afe524397ac0b,118,505,2026-08-21,2026-08-21,2911.75,2911.75,2911.75,,,2026-09-12 23:05:03
9be82ee2219d4d5888e2,107,505,2026-08-22,2026-08-22,8660.83,8660.83,8660.83,,,2026-09-12 23:05:03
415c1d850a0a4b00b7e0,115,505,2026-08-23,2026-08-23,4451.14,4451.14,4451.14,,,2026-09-12 23:05:03
985075ecd20e4db083d5,115,505,2026-08-24,2026-08-24,234.26,234.26,234.26,,,2026-09-12 23:05:03
b97296e3766d44de968a,107,505,2026-08-25,2026-08-25,351.44,351.44,351.44,,,2026-09-12 23:05:03
0a63f220cc6e45b3a7d7,113,505,2026-08-26,2026-08-26,217.16,217.16,217.16,,,2026-09-12 23:05:03
3f0fe48e8db54ecca816,115,505,2026-08-27,2026-08-27,380.75,380.75,380.75,,,2026-09-12 23:05:03
3ec4c054d96043348dc1,101,505,2026-08-28,2026-08-28,6682.31,6682.31,6682.31,,,2026-09-12 23:05:03
15fec2d294e448289937,117,505,2026-08-29,2026-08-29,2860.99,2860.99,2860.99,,,2026-09-12 23:05:03
9ee43e91ae8249a0bb21,108,505,2026-08-30,2026-08-30,856.5,856.5,856.5,,,2026-09-12 23:05:03
58186afe03d04a15bc5e,117,505,2026-08-31,2026-08-31,675.97,675.97,675.97,,,2026-09-12 23:05:03
be4b57936cc14e71a8de,119,505,2026-09-01,2026-09-01,515.11,515.11,515.11,,,2026-09-12 23:05:03
1fccb6c09fd943748b8c,108,505,2026-09-02,2026-09-02,5513.19,5513.19,5513.19,,,2026-09-12 23:05:03
d5e49212e7b2464aae9d,108,505,2026-09-03,2026-09-03,451.25,451.25,451.25,,,2026-09-12 23:05:03
1f650297bc274935ab28,102,505,2026-09-04,2026-09-04,670.79,670.79,670.79,,,2026-09-12 23:05:03
609d1f67291248428569,112,505,2026-09-05,2026-09-05,346.95,346.95,346.95,,,2026-09-12 23:05:03
300dc3f8d1944d1f8e38,115,505,2026-09-06,2026-09-06,2457.4,2457.4,2457.4,,,2026-09-12 23:05:03
585db542cc524dc98c3c,106,505,2026-09-07,2026-09-07,608.99,608.99,608.99,,,2026-09-12 23:05:03
ca4a0d4ef75c4420ad02,117,505,2026-09-08,2026-09-08,1576.09,1576.09,1576.09,,,2026-09-12 23:05:03
4138f366d7264869a638,109,505,2026-09-09,2026-09-09,3651.53,3651.53,3651.53,,,2026-09-12 23:05:03
138a99396f174a82a619,101,505,2026-08-11,2026-08-11,1209.29,1209.29,1209.29,,,2026-09-12 23:05:03
a35fa9be2c3d477bbbf9,108,505,2026-08-12,2026-08-12,1068.29,1068.29,1068.29,,,2026-09-12 23:05:03
1681f7807e624add9228,110,505,2026-08-13,2026-08-13,740.52,740.52,740.52,,,2026-09-12 23:05:03
d653c800a2954beab6d0,101,505,2026-08-14,2026-08-14,3353.97,3353.97,3353.97,,,2026-09-12 23:05:03
